ID_INDIVIDU,NB_VISITES,MONTANT_CUMULE,NB_PRDT_MOY_VISITE,CA_MOY_VISITE,NB_MAG_DIFF,NB_LIGNES_DIFF,NB_FAM_DIFF,NB_CADEAUX,RECENCE_x,PART_VIST_MAG_GEST,MONTANT,RECENCE_y,FREQUENCE
217679,1,177,7.0,177.0,1,2,3,7,261,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
217690,1,103,4.0,103.0,1,2,3,4,261,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217693,2,483,6.0,241.5,2,3,6,12,222,0.5,Depensier,Moyennement Recent,Peu Frequent
217695,1,146,5.0,146.0,1,2,4,5,261,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217705,1,116,4.0,116.0,1,2,4,4,261,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217706,2,119,3.0,59.5,2,3,4,6,233,0.5,Pas Depensier,Moyennement Recent,Peu Frequent
217709,4,351,3.5,87.75,2,4,9,14,35,0.75,Depensier,Recent,Tres Frequent
217711,3,281,3.6666666666666665,93.66666666666669,2,3,7,11,149,0.6666666666666666,Moyennement Depensier,Moyennement Recent,Moyennement Frequent
217720,1,134,5.0,134.0,1,2,5,5,261,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217727,2,426,6.0,213.0,2,3,7,12,63,0.5,Depensier,Recent,Peu Frequent
217738,1,134,3.0,134.0,1,2,2,3,261,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217739,2,276,5.0,138.0,1,4,7,10,100,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
217748,1,422,10.0,422.0,1,3,5,10,261,1.0,Depensier,Moyennement Recent,Peu Frequent
217749,7,868,3.142857142857143,124.0,4,4,6,22,34,0.5714285714285714,Depensier,Recent,Tres Frequent
217752,4,442,4.25,110.5,2,4,8,17,56,0.25,Depensier,Recent,Tres Frequent
217754,1,189,8.0,189.0,1,2,4,8,261,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
217758,1,185,5.0,185.0,1,3,4,5,261,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
217772,1,220,5.0,220.0,1,2,4,5,261,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
217773,3,191,3.333333333333333,63.66666666666666,3,3,6,10,113,0.3333333333333333,Moyennement Depensier,Moyennement Recent,Moyennement Frequent
217775,1,241,6.0,241.0,1,3,5,6,261,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
217786,1,170,8.0,170.0,1,3,6,8,261,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
217787,1,136,5.0,136.0,1,2,4,5,259,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217788,1,112,5.0,112.0,1,2,4,5,260,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217794,2,372,6.0,186.0,1,3,5,12,35,1.0,Depensier,Recent,Peu Frequent
217795,1,128,5.0,128.0,1,3,4,5,260,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217805,3,413,4.666666666666667,137.66666666666666,3,2,6,14,48,0.3333333333333333,Depensier,Recent,Moyennement Frequent
217815,1,194,6.0,194.0,1,2,4,6,260,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
217820,2,256,3.5,128.0,2,4,6,7,72,0.5,Moyennement Depensier,Recent,Peu Frequent
217823,1,582,16.0,582.0,1,3,7,16,259,1.0,Depensier,Moyennement Recent,Peu Frequent
217841,2,165,3.5,82.5,2,2,5,7,153,0.5,Moyennement Depensier,Moyennement Recent,Peu Frequent
217843,2,360,8.0,180.0,1,4,10,16,60,1.0,Depensier,Recent,Peu Frequent
217847,7,1165,5.142857142857143,166.42857142857142,1,4,12,36,46,1.0,Depensier,Recent,Tres Frequent
217853,1,161,5.0,161.0,1,2,4,5,259,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217860,1,128,4.0,128.0,1,2,3,4,259,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217877,1,81,2.0,81.0,1,2,2,2,259,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217879,1,207,6.0,207.0,1,3,5,6,260,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
217885,1,149,5.0,149.0,1,2,4,5,259,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217887,1,123,5.0,123.0,1,2,3,5,260,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217892,2,266,5.5,133.0,1,3,6,11,11,1.0,Moyennement Depensier,Recent,Peu Frequent
217896,6,473,2.333333333333333,78.83333333333333,3,1,8,14,80,0.6666666666666666,Depensier,Recent,Tres Frequent
217913,1,103,4.0,103.0,1,2,4,4,259,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217918,1,143,6.0,143.0,1,2,5,6,260,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217928,1,180,6.0,180.0,1,2,4,6,260,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
217937,1,205,5.0,205.0,1,2,5,5,260,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
217951,2,154,4.0,77.0,1,2,4,8,247,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
217985,4,309,3.75,77.25,1,3,4,15,21,1.0,Moyennement Depensier,Recent,Tres Frequent
217987,2,259,5.0,129.5,1,2,5,10,232,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
217995,1,74,3.0,74.0,1,2,3,3,260,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218000,2,428,6.0,214.0,2,2,6,12,125,0.5,Depensier,Moyennement Recent,Peu Frequent
218007,1,133,6.0,133.0,1,2,5,6,259,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218009,1,144,5.0,144.0,1,2,4,5,259,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218012,6,607,4.0,101.16666666666669,2,3,10,24,105,0.6666666666666666,Depensier,Moyennement Recent,Tres Frequent
218024,1,246,6.0,246.0,1,2,4,6,259,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218035,2,213,3.0,106.5,2,3,5,6,162,0.5,Moyennement Depensier,Moyennement Recent,Peu Frequent
218037,2,286,5.0,143.0,1,4,7,10,203,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218041,2,210,5.5,105.0,2,2,4,11,151,0.5,Moyennement Depensier,Moyennement Recent,Peu Frequent
218047,3,305,3.6666666666666665,101.66666666666669,2,2,6,11,64,0.6666666666666666,Moyennement Depensier,Recent,Moyennement Frequent
218049,2,250,4.0,125.0,1,3,4,8,113,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218050,1,142,5.0,142.0,1,2,5,5,260,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218061,1,143,5.0,143.0,1,2,4,5,260,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218067,1,221,6.0,221.0,1,3,5,6,259,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218082,2,333,8.5,166.5,1,3,6,17,206,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218086,4,418,4.75,104.5,1,2,5,19,62,1.0,Depensier,Recent,Tres Frequent
218088,2,263,4.5,131.5,2,2,4,9,249,0.5,Moyennement Depensier,Moyennement Recent,Peu Frequent
218103,4,152,1.25,38.0,1,3,3,5,62,1.0,Pas Depensier,Recent,Tres Frequent
218104,6,393,2.333333333333333,65.5,3,3,7,14,228,0.6666666666666666,Depensier,Moyennement Recent,Tres Frequent
218112,1,136,5.0,136.0,1,2,4,5,259,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218117,1,129,4.0,129.0,1,2,3,4,259,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218121,1,154,5.0,154.0,1,2,3,5,260,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218129,1,139,5.0,139.0,1,2,4,5,259,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218134,1,128,6.0,128.0,1,2,4,6,258,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218137,4,462,4.25,115.5,1,3,7,17,61,1.0,Depensier,Recent,Tres Frequent
218140,2,263,5.5,131.5,2,2,5,11,14,0.5,Moyennement Depensier,Recent,Peu Frequent
218145,3,332,4.0,110.66666666666669,2,1,2,12,51,0.6666666666666666,Moyennement Depensier,Recent,Moyennement Frequent
218151,1,139,5.0,139.0,1,2,4,5,257,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218153,2,242,4.5,121.0,1,2,5,9,143,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218158,1,127,5.0,127.0,1,2,3,5,257,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218163,1,164,5.0,164.0,1,1,2,5,258,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218164,2,635,7.0,317.5,2,4,8,14,55,0.5,Depensier,Recent,Peu Frequent
218174,6,577,3.1666666666666665,96.16666666666669,4,4,8,19,172,0.1666666666666666,Depensier,Moyennement Recent,Tres Frequent
218187,2,282,4.5,141.0,2,3,6,9,109,0.5,Moyennement Depensier,Moyennement Recent,Peu Frequent
218188,1,159,5.0,159.0,1,2,3,5,258,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218199,3,290,3.333333333333333,96.66666666666669,2,4,8,10,37,0.3333333333333333,Moyennement Depensier,Recent,Moyennement Frequent
218208,3,258,4.0,86.0,1,2,4,12,199,1.0,Moyennement Depensier,Moyennement Recent,Moyennement Frequent
218210,1,155,4.0,155.0,1,2,4,4,257,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218219,1,128,4.0,128.0,1,1,3,4,257,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218231,2,280,6.0,140.0,1,2,5,12,211,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218236,4,265,2.25,66.25,1,2,7,9,111,1.0,Moyennement Depensier,Moyennement Recent,Tres Frequent
218241,2,198,5.0,99.0,1,2,4,10,211,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218250,2,193,3.0,96.5,1,3,5,6,60,1.0,Moyennement Depensier,Recent,Peu Frequent
218254,6,467,3.0,77.83333333333333,2,4,7,18,46,0.8333333333333334,Depensier,Recent,Tres Frequent
218258,1,177,5.0,177.0,1,3,5,5,257,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218264,1,118,3.0,118.0,1,1,3,3,258,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218276,1,134,5.0,134.0,1,2,5,5,258,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218292,2,220,3.5,110.0,2,3,5,7,246,0.5,Moyennement Depensier,Moyennement Recent,Peu Frequent
218301,2,313,5.0,156.5,1,3,6,10,247,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218322,1,173,8.0,173.0,1,2,5,8,258,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218323,1,128,5.0,128.0,1,2,3,5,258,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218326,2,260,4.0,130.0,2,2,6,8,240,0.5,Moyennement Depensier,Moyennement Recent,Peu Frequent
218343,1,293,9.0,293.0,1,3,6,9,257,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218353,1,187,6.0,187.0,1,2,3,6,257,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218355,1,127,6.0,127.0,1,2,3,6,256,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218365,2,143,2.5,71.5,2,3,4,5,30,0.5,Pas Depensier,Recent,Peu Frequent
218372,3,466,5.333333333333333,155.33333333333334,1,2,7,16,62,1.0,Depensier,Recent,Moyennement Frequent
218389,1,48,5.0,48.0,1,2,3,5,256,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218390,2,479,5.5,239.5,1,1,3,11,256,1.0,Depensier,Moyennement Recent,Peu Frequent
218391,4,677,6.25,169.25,1,4,9,25,55,1.0,Depensier,Recent,Tres Frequent
218393,1,157,6.0,157.0,1,2,4,6,256,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218394,1,68,2.0,68.0,1,1,2,2,256,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218406,4,226,2.5,56.5,1,2,5,10,137,1.0,Moyennement Depensier,Moyennement Recent,Tres Frequent
218412,3,314,3.0,104.66666666666669,1,4,7,9,86,1.0,Moyennement Depensier,Recent,Moyennement Frequent
218421,1,185,4.0,185.0,1,2,3,4,256,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218428,4,171,2.25,42.75,3,2,5,9,155,0.5,Moyennement Depensier,Moyennement Recent,Tres Frequent
218434,4,344,3.0,86.0,1,4,7,12,111,1.0,Depensier,Moyennement Recent,Tres Frequent
218441,1,148,5.0,148.0,1,2,4,5,256,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218459,1,202,6.0,202.0,1,2,5,6,255,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218461,4,245,2.75,61.25,3,2,4,11,228,0.5,Moyennement Depensier,Moyennement Recent,Tres Frequent
218464,3,623,8.666666666666666,207.66666666666663,1,3,8,26,60,1.0,Depensier,Recent,Moyennement Frequent
218469,1,144,5.0,144.0,1,2,5,5,255,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218471,1,94,6.0,94.0,1,2,4,6,255,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218473,1,94,5.0,94.0,1,2,3,5,255,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218474,1,187,7.0,187.0,1,2,4,7,255,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218481,1,146,5.0,146.0,1,2,4,5,255,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218484,2,306,6.5,153.0,1,2,5,13,148,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218499,3,349,4.666666666666667,116.33333333333331,1,3,5,14,51,1.0,Depensier,Recent,Moyennement Frequent
218506,2,291,4.5,145.5,1,3,5,9,160,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218509,2,134,2.5,67.0,1,2,5,5,255,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218513,1,263,8.0,263.0,1,3,5,8,255,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218520,1,143,5.0,143.0,1,2,4,5,255,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218523,1,145,4.0,145.0,1,2,3,4,255,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218527,1,244,7.0,244.0,1,3,6,7,255,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218530,1,152,5.0,152.0,1,2,3,5,255,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218541,1,189,7.0,189.0,1,2,5,7,255,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218542,3,402,3.0,134.0,1,4,6,9,62,1.0,Depensier,Recent,Moyennement Frequent
218567,1,169,6.0,169.0,1,2,5,6,257,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218573,2,193,4.5,96.5,1,2,4,9,229,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218579,2,235,8.0,117.5,1,2,3,16,73,1.0,Moyennement Depensier,Recent,Peu Frequent
218587,2,344,5.0,172.0,1,2,3,9,251,1.0,Depensier,Moyennement Recent,Peu Frequent
218599,2,376,5.0,188.0,2,3,6,10,247,0.5,Depensier,Moyennement Recent,Peu Frequent
218600,1,186,5.0,186.0,1,3,5,5,254,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218609,3,379,4.333333333333333,126.33333333333331,2,4,7,13,125,0.3333333333333333,Depensier,Moyennement Recent,Moyennement Frequent
218615,3,552,6.333333333333333,184.0,1,4,11,19,8,1.0,Depensier,Recent,Moyennement Frequent
218624,1,136,5.0,136.0,1,2,5,5,254,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218626,5,603,4.8,120.6,1,3,7,24,55,1.0,Depensier,Recent,Tres Frequent
218641,4,322,2.75,80.5,3,3,6,11,62,0.25,Moyennement Depensier,Recent,Tres Frequent
218653,1,206,5.0,206.0,1,3,5,5,254,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218655,1,158,5.0,158.0,1,3,4,5,254,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218666,5,538,2.8,107.6,3,4,7,14,0,0.6,Depensier,Recent,Tres Frequent
218671,1,254,7.0,254.0,1,3,6,7,254,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218677,1,174,6.0,174.0,1,2,4,6,254,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218684,3,386,5.0,128.66666666666666,1,3,8,15,97,1.0,Depensier,Moyennement Recent,Moyennement Frequent
218687,1,133,6.0,133.0,1,2,4,6,254,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218717,1,140,7.0,140.0,1,2,3,7,252,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218718,6,765,4.833333333333333,127.5,3,4,8,29,57,0.6666666666666666,Depensier,Recent,Tres Frequent
218740,2,196,3.0,98.0,2,3,5,6,231,0.5,Moyennement Depensier,Moyennement Recent,Peu Frequent
218742,1,243,8.0,243.0,1,2,7,8,252,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218745,1,159,5.0,159.0,1,2,4,5,252,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218746,1,184,5.0,184.0,1,2,3,5,253,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218751,1,188,7.0,188.0,1,3,6,7,253,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218755,1,163,5.0,163.0,1,2,4,5,252,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218761,1,416,7.0,416.0,1,2,3,7,253,1.0,Depensier,Moyennement Recent,Peu Frequent
218766,2,174,4.0,87.0,1,2,6,8,129,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218770,1,142,7.0,142.0,1,2,5,7,252,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218786,2,473,7.5,236.5,2,3,7,15,6,0.5,Depensier,Recent,Peu Frequent
218788,2,264,4.0,132.0,1,1,2,8,253,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218809,1,139,7.0,139.0,1,2,3,7,253,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218814,2,275,6.0,137.5,1,2,6,12,34,1.0,Moyennement Depensier,Recent,Peu Frequent
218833,3,255,2.6666666666666665,85.0,3,2,4,8,27,0.3333333333333333,Moyennement Depensier,Recent,Moyennement Frequent
218846,2,219,3.5,109.5,1,3,3,7,118,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218848,3,421,5.0,140.33333333333334,1,3,8,15,146,1.0,Depensier,Moyennement Recent,Moyennement Frequent
218850,1,287,10.0,287.0,1,2,7,10,252,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218855,1,214,7.0,214.0,1,2,3,7,253,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218864,4,236,2.25,59.0,1,2,7,9,217,1.0,Moyennement Depensier,Moyennement Recent,Tres Frequent
218865,2,427,6.0,213.5,1,3,7,12,212,1.0,Depensier,Moyennement Recent,Peu Frequent
218869,2,286,4.0,143.0,2,3,7,8,45,0.5,Moyennement Depensier,Recent,Peu Frequent
218871,1,154,5.0,154.0,1,2,3,5,252,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218872,1,211,5.0,211.0,1,2,5,5,253,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218883,1,66,3.0,66.0,1,1,1,3,252,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218901,1,143,4.0,143.0,1,2,4,4,252,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
218904,1,172,4.0,172.0,1,1,4,4,13,0.0,Moyennement Depensier,Recent,Peu Frequent
218909,2,164,3.0,82.0,2,3,6,6,174,0.5,Moyennement Depensier,Moyennement Recent,Peu Frequent
218927,2,279,6.5,139.5,1,2,5,13,231,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218932,1,271,11.0,271.0,1,2,7,11,253,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218944,1,182,7.0,182.0,1,3,4,7,252,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218959,1,179,7.0,179.0,1,3,4,7,253,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218966,1,300,6.0,300.0,1,3,6,6,253,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218968,1,199,7.0,199.0,1,3,4,7,253,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
218970,3,316,4.666666666666667,105.33333333333331,1,4,8,14,52,1.0,Moyennement Depensier,Recent,Moyennement Frequent
218997,2,409,6.5,204.5,2,3,7,13,132,0.5,Depensier,Moyennement Recent,Peu Frequent
218999,1,138,4.0,138.0,1,1,3,4,252,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219001,1,137,5.0,137.0,1,2,5,5,253,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219004,2,361,5.5,180.5,1,3,7,11,212,1.0,Depensier,Moyennement Recent,Peu Frequent
219016,1,132,6.0,132.0,1,3,4,6,252,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219019,1,141,5.0,141.0,1,2,5,5,252,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219021,1,190,7.0,190.0,1,2,4,7,252,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219022,1,116,6.0,116.0,1,2,3,6,252,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219026,1,156,5.0,156.0,1,3,5,5,251,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219031,1,112,5.0,112.0,1,2,3,5,251,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219039,1,166,5.0,166.0,1,2,3,5,251,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219042,4,647,5.5,161.75,1,3,8,22,156,1.0,Depensier,Moyennement Recent,Tres Frequent
219043,5,271,1.8,54.2,1,4,8,9,11,1.0,Moyennement Depensier,Recent,Tres Frequent
219050,4,450,3.75,112.5,1,2,7,15,13,1.0,Depensier,Recent,Tres Frequent
219055,1,151,5.0,151.0,1,2,4,5,251,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219056,3,357,5.333333333333333,119.0,1,2,6,16,97,1.0,Depensier,Moyennement Recent,Moyennement Frequent
219066,2,233,5.0,116.5,2,3,5,10,232,0.5,Moyennement Depensier,Moyennement Recent,Peu Frequent
219080,1,274,10.0,274.0,1,3,4,10,249,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219084,1,130,5.0,130.0,1,2,4,5,249,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219097,1,150,5.0,150.0,1,3,5,5,249,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219103,2,196,3.5,98.0,1,2,3,7,247,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219104,3,275,2.6666666666666665,91.66666666666669,1,2,6,8,34,1.0,Moyennement Depensier,Recent,Moyennement Frequent
219108,2,316,5.0,158.0,1,4,8,10,20,1.0,Moyennement Depensier,Recent,Peu Frequent
219110,2,300,4.5,150.0,1,2,4,9,249,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219117,1,157,6.0,157.0,1,2,4,6,249,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219130,1,163,6.0,163.0,1,2,5,6,248,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219151,1,385,9.0,385.0,1,2,4,9,253,1.0,Depensier,Moyennement Recent,Peu Frequent
219156,4,491,4.0,122.75,3,2,5,16,9,0.25,Depensier,Recent,Tres Frequent
219157,2,227,4.5,113.5,1,2,5,9,233,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219158,1,396,13.0,396.0,1,2,5,13,248,1.0,Depensier,Moyennement Recent,Peu Frequent
219163,1,63,2.0,63.0,1,1,2,2,248,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219168,1,161,6.0,161.0,1,2,5,6,248,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219172,4,1410,10.25,352.5,1,4,11,41,20,1.0,Depensier,Recent,Tres Frequent
219213,1,150,6.0,150.0,1,2,4,6,247,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219224,2,291,4.5,145.5,2,3,5,9,28,0.5,Moyennement Depensier,Recent,Peu Frequent
219225,3,389,3.0,129.66666666666666,1,3,5,9,63,1.0,Depensier,Recent,Moyennement Frequent
219244,2,560,9.0,280.0,1,4,5,18,21,1.0,Depensier,Recent,Peu Frequent
219246,1,137,5.0,137.0,1,2,3,5,247,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219257,3,585,7.0,195.0,1,4,10,21,133,1.0,Depensier,Moyennement Recent,Moyennement Frequent
219271,1,190,9.0,190.0,1,2,4,9,246,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219274,2,239,4.5,119.5,1,3,4,9,210,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219276,2,280,8.0,140.0,1,3,5,16,160,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219280,1,180,8.0,180.0,1,2,3,8,246,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219290,1,339,12.0,339.0,1,3,7,12,246,1.0,Depensier,Moyennement Recent,Peu Frequent
219291,3,290,4.0,96.66666666666669,1,2,6,12,36,1.0,Moyennement Depensier,Recent,Moyennement Frequent
219298,1,658,25.0,658.0,1,2,6,25,245,1.0,Depensier,Moyennement Recent,Peu Frequent
219320,2,182,4.0,91.0,1,2,4,8,146,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219326,2,189,5.5,94.5,2,3,5,11,182,0.5,Moyennement Depensier,Moyennement Recent,Peu Frequent
219330,2,414,5.5,207.0,1,3,5,11,69,1.0,Depensier,Recent,Peu Frequent
219333,2,216,3.0,108.0,1,2,4,6,84,1.0,Moyennement Depensier,Recent,Peu Frequent
219338,1,122,4.0,122.0,1,1,2,4,245,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219343,1,121,4.0,121.0,1,1,3,4,245,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219346,1,136,4.0,136.0,1,3,4,4,246,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219354,1,168,6.0,168.0,1,2,5,6,245,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219355,2,217,3.5,108.5,1,2,4,7,229,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219364,5,300,3.2,60.0,1,4,8,16,135,1.0,Moyennement Depensier,Moyennement Recent,Tres Frequent
219365,1,97,7.0,97.0,1,2,3,7,246,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219376,1,131,6.0,131.0,1,2,4,6,245,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219377,1,120,4.0,120.0,1,2,3,4,246,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219382,1,238,8.0,238.0,1,2,4,8,245,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219383,3,258,3.6666666666666665,86.0,1,3,6,11,63,1.0,Moyennement Depensier,Recent,Moyennement Frequent
219392,3,217,3.333333333333333,72.33333333333333,1,2,4,10,240,1.0,Moyennement Depensier,Moyennement Recent,Moyennement Frequent
219397,2,192,4.0,96.0,1,3,7,8,234,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
219405,1,136,4.0,136.0,1,2,4,4,245,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219409,1,142,5.0,142.0,1,2,5,5,246,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
219411,3,370,5.666666666666667,123.33333333333331,1,3,6,17,84,1.0,Depensier,Recent,Moyennement Frequent
